MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg Total Time,Avg GFlops
 , , , , ,13.8614,0.005203,16.4018, , , , , , , , , , , , , , ,
 , , , , ,13.8718,0.005206,16.4122, , , , , , , , , , , , , , ,
 , , , , ,13.8852,0.005207,16.4134, , , , , , , , , , , , , , ,
 , , , , ,13.8942,0.005209,16.4172, , , , , , , , , , , , , , ,
 , , , , ,13.8946,0.005212,16.4238, , , , , , , , , , , , , , ,
 , , , , ,13.9108,0.005214,16.4392, , , , , , , , , , , , , , ,
 , , , , ,13.9124,0.005217,16.4482, , , , , , , , , , , , , , ,
 , , , , ,13.9141,0.005221,16.4572, , , , , , , , , , , , , , ,
 , , , , ,13.9147,0.005228,16.458, , , , , , , , , , , , , , ,
 , , , , ,13.9161,0.0053,16.4623, , , , , , , , , , , , , , ,
 , , , , ,13.9164,0.00537,16.4646, , , , , , , , , , , , , , ,
 , , , , ,13.9183,0.005436,16.4701, , , , , , , , , , , , , , ,
 , , , , ,13.9234,0.005443,16.4845, , , , , , , , , , , , , , ,
 , , , , ,13.9251,0.005471,16.4912, , , , , , , , , , , , , , ,
 , , , , ,13.9353,0.005864,16.492, , , , , , , , , , , , , , ,
 , , , , ,13.9418,0.006079,16.5069, , , , , , , , , , , , , , ,
 , , , , ,13.9499,0.006203,16.5093, , , , , , , , , , , , , , ,
 , , , , ,13.9683,0.006241,16.5097, , , , , , , , , , , , , , ,
 , , , , ,13.9753,0.006337,16.5122, , , , , , , , , , , , , , ,
 , , , , ,13.9823,0.006362,16.5256, , , , , , , , , , , , , , ,
 , , , , ,13.9889,0.006425,16.5277, , , , , , , , , , , , , , ,
 , , , , ,13.9992,0.006441,16.5318, , , , , , , , , , , , , , ,
 , , , , ,14.0021,0.006932,16.5318, , , , , , , , , , , , , , ,
 , , , , ,14.009,0.007401,16.5329, , , , , , , , , , , , , , ,
 , , , , ,14.0185,0.007936,16.5515, , , , , , , , , , , , , , ,
 , , , , ,14.0205,0.007965,16.5524, , , , , , , , , , , , , , ,
 , , , , ,14.021,0.008348,16.5548, , , , , , , , , , , , , , ,
 , , , , ,14.0333,0.008651,16.5597, , , , , , , , , , , , , , ,
 , , , , ,14.0336,0.008759,16.5742, , , , , , , , , , , , , , ,
 , , , , ,14.0374,0.009091,16.5753, , , , , , , , , , , , , , ,
 , , , , ,14.0484,0.009108,16.6087, , , , , , , , , , , , , , ,
 , , , , ,14.0506,0.009206,16.6224, , , , , , , , , , , , , , ,
 , , , , ,14.1192,0.009723,16.6444, , , , , , , , , , , , , , ,
 , , , , ,14.1636,0.009951,16.6928, , , , , , , , , , , , , , ,
 , , , , ,14.1805,0.01063,16.695, , , , , , , , , , , , , , ,
 , , , , ,14.198,0.010755,16.7352, , , , , , , , , , , , , , ,
 , , , , ,14.2089,0.010856,16.7439, , , , , , , , , , , , , , ,
 , , , , ,14.2133,0.01086,16.7608, , , , , , , , , , , , , , ,
 , , , , ,14.333,0.010885,16.8668, , , , , , , , , , , , , , ,
 , , , , ,14.4159,0.011434,17.0142, , , , , , , , , , , , , , ,
 , , , , , , , , , , , , ,,,,,,,,,,
 , , , , , , , , , , , , ,,,,,,,,,,
MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg Total Time,Avg GFlops
64, ,1,3,14393817,13.6513,0.004909,16.0825, ,13.6513,0.004909,16.0825,5.864352, ,14.3846,0.01141,16.9484,2.522929, ,13.942486,0.00699,16.471069,4.118555
 , , , , ,13.6582,0.004909,16.2028, , , , , , , , , , , , , , ,
 , , , , ,13.6788,0.004939,16.2216, , , , , , , , , , , , , , ,
 , , , , ,13.7102,0.00495,16.2571, , , , , , , , , , , , , , ,
 , , , , ,13.7388,0.004959,16.2769, , , , , , , , , , , , , , ,
 , , , , ,13.7401,0.00496,16.295, , , , , , , , , , , , , , ,
 , , , , ,13.7443,0.004961,16.3092, , , , , , , , , , , , , , ,
 , , , , ,13.8151,0.004963,16.3109, , , , , , , , , , , , , , ,
 , , , , ,13.8347,0.004966,16.3324, , , , , , , , , , , , , , ,
 , , , , ,13.8387,0.004971,16.348, , , , , , , , , , , , , , ,
 , , , , ,13.8479,0.004972,16.3503, , , , , , , , , , , , , , ,
 , , , , ,13.854,0.004973,16.3555, , , , , , , , , , , , , , ,
 , , , , ,13.8543,0.004974,16.3662, , , , , , , , , , , , , , ,
 , , , , ,13.8573,0.004975,16.3675, , , , , , , , , , , , , , ,
 , , , , ,13.8765,0.004979,16.3732, , , , , , , , , , , , , , ,
 , , , , ,13.8803,0.004979,16.3971, , , , , , , , , , , , , , ,
 , , , , ,13.8916,0.004985,16.4001, , , , , , , , , , , , , , ,
 , , , , ,13.9049,0.004988,16.4008, , , , , , , , , , , , , , ,
 , , , , ,13.9064,0.005013,16.4232, , , , , , , , , , , , , , ,
 , , , , ,13.9118,0.005049,16.4331, , , , , , , , , , , , , , ,
 , , , , ,13.9165,0.005292,16.4497, , , , , , , , , , , , , , ,
 , , , , ,13.9201,0.005343,16.4535, , , , , , , , , , , , , , ,
 , , , , ,13.9226,0.005481,16.4543, , , , , , , , , , , , , , ,
 , , , , ,13.9296,0.005831,16.4604, , , , , , , , , , , , , , ,
 , , , , ,13.9318,0.006093,16.4706, , , , , , , , , , , , , , ,
 , , , , ,13.9326,0.006223,16.4742, , , , , , , , , , , , , , ,
 , , , , ,13.9376,0.00654,16.4745, , , , , , , , , , , , , , ,
 , , , , ,13.944,0.006797,16.4808, , , , , , , , , , , , , , ,
 , , , , ,13.9442,0.006861,16.4975, , , , , , , , , , , , , , ,
 , , , , ,13.9575,0.006876,16.5045, , , , , , , , , , , , , , ,
 , , , , ,13.9655,0.007001,16.5077, , , , , , , , , , , , , , ,
 , , , , ,13.9756,0.007007,16.5112, , , , , , , , , , , , , , ,
 , , , , ,13.9774,0.007019,16.5125, , , , , , , , , , , , , , ,
 , , , , ,13.9789,0.007081,16.5134, , , , , , , , , , , , , , ,
 , , , , ,13.9805,0.007091,16.5147, , , , , , , , , , , , , , ,
 , , , , ,13.9946,0.007782,16.5243, , , , , , , , , , , , , , ,
 , , , , ,13.9957,0.008317,16.5279, , , , , , , , , , , , , , ,
 , , , , ,14.0008,0.009374,16.5356, , , , , , , , , , , , , , ,
 , , , , ,14.0025,0.009535,16.5502, , , , , , , , , , , , , , ,
 , , , , ,14.0053,0.009765,16.5549, , , , , , , , , , , , , , ,
 , , , , ,14.0057,0.009766,16.5624, , , , , , , , , , , , , , ,
 , , , , ,14.0255,0.009887,16.5762, , , , , , , , , , , , , , ,
 , , , , ,14.0284,0.009925,16.5779, , , , , , , , , , , , , , ,
 , , , , ,14.0396,0.009944,16.5929, , , , , , , , , , , , , , ,
 , , , , ,14.0638,0.010153,16.6146, , , , , , , , , , , , , , ,
 , , , , ,14.1133,0.010503,16.6648, , , , , , , , , , , , , , ,
 , , , , ,14.1342,0.010554,16.6753, , , , , , , , , , , , , , ,
 , , , , ,14.1674,0.011123,16.6844, , , , , , , , , , , , , , ,
 , , , , ,14.3452,0.01123,16.8216, , , , , , , , , , , , , , ,
 , , , , ,14.3506,0.011299,16.8302, , , , , , , , , , , , , , ,
 , , , , ,14.3846,0.01141,16.9484, , , , , , , , , , , , , , ,
 , , , , , , , , , , , , ,,,,,,,,,,
 , , , , , , , , , , , , ,,,,,,,,,,
MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg Total Time,Avg GFlops
64, ,1,4,14393817,13.6339,0.004801,16.1115, ,13.6339,0.004801,16.1115,5.996474, ,14.5815,0.011416,17.1028,2.521714, ,13.956118,0.006573,16.481265,4.379995
 , , , , ,13.6728,0.004808,16.1597, , , , , , , , , , , , , , ,
 , , , , ,13.679,0.004832,16.2086, , , , , , , , , , , , , , ,
 , , , , ,13.7103,0.004836,16.2366, , , , , , , , , , , , , , ,
 , , , , ,13.713,0.004837,16.2387, , , , , , , , , , , , , , ,
 , , , , ,13.7153,0.004837,16.2575, , , , , , , , , , , , , , ,
 , , , , ,13.7212,0.004843,16.2625, , , , , , , , , , , , , , ,
 , , , , ,13.7452,0.004845,16.2904, , , , , , , , , , , , , , ,
 , , , , ,13.746,0.004847,16.3072, , , , , , , , , , , , , , ,
 , , , , ,13.7566,0.004848,16.3105, , , , , , , , , , , , , , ,
 , , , , ,13.7597,0.004848,16.3134, , , , , , , , , , , , , , ,
 , , , , ,13.8045,0.004852,16.3175, , , , , , , , , , , , , , ,
 , , , , ,13.8265,0.004852,16.32, , , , , , , , , , , , , , ,
 , , , , ,13.8341,0.004853,16.3428, , , , , , , , , , , , , , ,
 , , , , ,13.8373,0.004854,16.3527, , , , , , , , , , , , , , ,
 , , , , ,13.8399,0.004855,16.3604, , , , , , , , , , , , , , ,
 , , , , ,13.8442,0.004856,16.3607, , , , , , , , , , , , , , ,
 , , , , ,13.8708,0.004856,16.3725, , , , , , , , , , , , , , ,
 , , , , ,13.8714,0.004865,16.3775, , , , , , , , , , , , , , ,
 , , , , ,13.8794,0.004867,16.3794, , , , , , , , , , , , , , ,
 , , , , ,13.9023,0.004867,16.3814, , , , , , , , , , , , , , ,
 , , , , ,13.906,0.00488,16.3968, , , , , , , , , , , , , , ,
 , , , , ,13.9109,0.004884,16.4018, , , , , , , , , , , , , , ,
 , , , , ,13.9143,0.00491,16.4065, , , , , , , , , , , , , , ,
 , , , , ,13.9179,0.004928,16.4164, , , , , , , , , , , , , , ,
 , , , , ,13.9195,0.005013,16.4179, , , , , , , , , , , , , , ,
 , , , , ,13.92,0.005115,16.4239, , , , , , , , , , , , , , ,
 , , , , ,13.9216,0.005671,16.4246, , , , , , , , , , , , , , ,
 , , , , ,13.9339,0.005811,16.4402, , , , , , , , , , , , , , ,
 , , , , ,13.9349,0.006275,16.4678, , , , , , , , , , , , , , ,
 , , , , ,13.9461,0.006527,16.4691, , , , , , , , , , , , , , ,
 , , , , ,13.9511,0.006754,16.4716, , , , , , , , , , , , , , ,
 , , , , ,13.9518,0.007252,16.4719, , , , , , , , , , , , , , ,
 , , , , ,13.9545,0.007315,16.4748, , , , , , , , , , , , , , ,
 , , , , ,13.9581,0.007367,16.4782, , , , , , , , , , , , , , ,
 , , , , ,13.9646,0.008168,16.5129, , , , , , , , , , , , , , ,
 , , , , ,13.9668,0.008273,16.5227, , , , , , , , , , , , , , ,
