MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg Total Time,Avg GFlops
1, ,1,1,5757996,2.303280,0.006366,2.310720, ,2.303280,0.006366,2.310720,1.809041, ,4.663460,0.006888,4.670570,1.671924, ,2.428469,0.006625,2.435896,1.738162
 , , , , ,2.326460,0.006512,2.333880 , , , , , , , , , , , , , , 
 , , , , ,2.332470,0.006515,2.340090 , , , , , , , , , , , , , , 
 , , , , ,2.336540,0.006516,2.343860 , , , , , , , , , , , , , , 
 , , , , ,2.339580,0.006516,2.347180 , , , , , , , , , , , , , , 
 , , , , ,2.346530,0.006516,2.354180 , , , , , , , , , , , , , , 
 , , , , ,2.348560,0.006519,2.355880 , , , , , , , , , , , , , , 
 , , , , ,2.353840,0.006520,2.361170 , , , , , , , , , , , , , , 
 , , , , ,2.353940,0.006526,2.361320 , , , , , , , , , , , , , , 
 , , , , ,2.359140,0.006529,2.366560 , , , , , , , , , , , , , , 
 , , , , ,2.359180,0.006531,2.366580 , , , , , , , , , , , , , , 
 , , , , ,2.359260,0.006534,2.366600 , , , , , , , , , , , , , , 
 , , , , ,2.360530,0.006535,2.367860 , , , , , , , , , , , , , , 
 , , , , ,2.366370,0.006545,2.373870 , , , , , , , , , , , , , , 
 , , , , ,2.366970,0.006546,2.374280 , , , , , , , , , , , , , , 
 , , , , ,2.367540,0.006547,2.374840 , , , , , , , , , , , , , , 
 , , , , ,2.368550,0.006550,2.375960 , , , , , , , , , , , , , , 
 , , , , ,2.368750,0.006552,2.376150 , , , , , , , , , , , , , , 
 , , , , ,2.369030,0.006553,2.376680 , , , , , , , , , , , , , , 
 , , , , ,2.370890,0.006556,2.378300 , , , , , , , , , , , , , , 
 , , , , ,2.372270,0.006558,2.379590 , , , , , , , , , , , , , , 
 , , , , ,2.374600,0.006563,2.381940 , , , , , , , , , , , , , , 
 , , , , ,2.375340,0.006566,2.382680 , , , , , , , , , , , , , , 
 , , , , ,2.375920,0.006568,2.383530 , , , , , , , , , , , , , , 
 , , , , ,2.375990,0.006575,2.383610 , , , , , , , , , , , , , , 
 , , , , ,2.376280,0.006587,2.383850 , , , , , , , , , , , , , , 
 , , , , ,2.376800,0.006588,2.384130 , , , , , , , , , , , , , , 
 , , , , ,2.379190,0.006600,2.386580 , , , , , , , , , , , , , , 
 , , , , ,2.381140,0.006604,2.388490 , , , , , , , , , , , , , , 
 , , , , ,2.382020,0.006616,2.389570 , , , , , , , , , , , , , , 
 , , , , ,2.384630,0.006624,2.392030 , , , , , , , , , , , , , , 
 , , , , ,2.384740,0.006625,2.392310 , , , , , , , , , , , , , , 
 , , , , ,2.385900,0.006628,2.393300 , , , , , , , , , , , , , , 
 , , , , ,2.388130,0.006633,2.395590 , , , , , , , , , , , , , , 
 , , , , ,2.390250,0.006637,2.397860 , , , , , , , , , , , , , , 
 , , , , ,2.391870,0.006643,2.399190 , , , , , , , , , , , , , , 
 , , , , ,2.398100,0.006665,2.405420 , , , , , , , , , , , , , , 
 , , , , ,2.400230,0.006687,2.407550 , , , , , , , , , , , , , , 
 , , , , ,2.407320,0.006751,2.415030 , , , , , , , , , , , , , , 
