MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,SpMV with Reduction Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best SpMV with Reduction Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst SpMV with Reduction Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg SpMV with Reduction Time,Avg Total Time,Avg GFlops
16, ,1,1,8516500,6.890550,0.000818,0.006163,7.863410, ,3.760270,0.000798,0.005744,7.863410,2.965613, ,6.890550,0.001056,0.007621,7.863410,2.234879, ,3.993999,0.000949,0.006290,4.966998,2.707976
 , , , , ,3.836040,0.001036,0.005744,4.808680 , , , , , , , , , , , , , , , , , 
 , , , , ,3.760270,0.001033,0.006710,4.732470 , , , , , , , , , , , , , , , , , 
 , , , , ,3.921980,0.001041,0.006650,4.896340 , , , , , , , , , , , , , , , , , 
 , , , , ,3.952280,0.001037,0.007621,4.925430 , , , , , , , , , , , , , , , , , 
 , , , , ,3.818410,0.001049,0.005915,4.792900 , , , , , , , , , , , , , , , , , 
 , , , , ,3.868760,0.001031,0.006487,4.842650 , , , , , , , , , , , , , , , , , 
 , , , , ,3.873120,0.000801,0.005910,4.844640 , , , , , , , , , , , , , , , , , 
 , , , , ,3.832800,0.001032,0.006201,4.805730 , , , , , , , , , , , , , , , , , 
 , , , , ,3.819970,0.001056,0.006130,4.792430 , , , , , , , , , , , , , , , , , 
 , , , , ,3.837160,0.001038,0.006121,4.810510 , , , , , , , , , , , , , , , , , 
 , , , , ,3.802390,0.000804,0.005997,4.775430 , , , , , , , , , , , , , , , , , 
 , , , , ,3.982490,0.001036,0.006247,4.954550 , , , , , , , , , , , , , , , , , 
 , , , , ,3.848220,0.001031,0.006449,4.821020 , , , , , , , , , , , , , , , , , 
 , , , , ,3.808050,0.001032,0.006034,4.782150 , , , , , , , , , , , , , , , , , 
 , , , , ,3.868580,0.000810,0.006939,4.842140 , , , , , , , , , , , , , , , , , 
 , , , , ,3.828470,0.001027,0.006254,4.800630 , , , , , , , , , , , , , , , , , 
 , , , , ,3.839860,0.000803,0.005915,4.812960 , , , , , , , , , , , , , , , , , 
 , , , , ,3.847740,0.000798,0.006362,4.819570 , , , , , , , , , , , , , , , , , 
 , , , , ,3.859330,0.000808,0.006227,4.834320 , , , , , , , , , , , , , , , , , 
 , , , , ,3.777510,0.000812,0.006014,4.749000 , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , 
 , , , , , , , , , , , , 
MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,SpMV with Reduction Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best SpMV with Reduction Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst SpMV with Reduction Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg SpMV with Reduction Time,Avg Total Time,Avg GFlops
16, ,1,2,8516500,3.825000,0.000568,0.005712,4.799900, ,3.788790,0.000550,0.005079,4.799900,3.353760, ,3.870120,0.000831,0.006026,4.843140,2.826486, ,3.831760,0.000751,0.005511,4.804625,3.090524
 , , , , ,3.834760,0.000779,0.005839,4.806070 , , , , , , , , , , , , , , , , , 
 , , , , ,3.870120,0.000787,0.005164,4.843140 , , , , , , , , , , , , , , , , , 
 , , , , ,3.838950,0.000781,0.005079,4.812050 , , , , , , , , , , , , , , , , , 
 , , , , ,3.809340,0.000780,0.005915,4.783420 , , , , , , , , , , , , , , , , , 
 , , , , ,3.821920,0.000784,0.005731,4.794530 , , , , , , , , , , , , , , , , , 
 , , , , ,3.829510,0.000776,0.005341,4.801790 , , , , , , , , , , , , , , , , , 
 , , , , ,3.829510,0.000653,0.005520,4.802940 , , , , , , , , , , , , , , , , , 
 , , , , ,3.834290,0.000788,0.005297,4.809040 , , , , , , , , , , , , , , , , , 
 , , , , ,3.788790,0.000817,0.005525,4.761810 , , , , , , , , , , , , , , , , , 
 , , , , ,3.850900,0.000787,0.006026,4.825600 , , , , , , , , , , , , , , , , , 
 , , , , ,3.828100,0.000777,0.005388,4.800130 , , , , , , , , , , , , , , , , , 
 , , , , ,3.851710,0.000784,0.005434,4.823450 , , , , , , , , , , , , , , , , , 
 , , , , ,3.827710,0.000780,0.005333,4.799620 , , , , , , , , , , , , , , , , , 
 , , , , ,3.844960,0.000550,0.005399,4.816820 , , , , , , , , , , , , , , , , , 
 , , , , ,3.810000,0.000658,0.005476,4.782550 , , , , , , , , , , , , , , , , , 
 , , , , ,3.809430,0.000776,0.005616,4.783320 , , , , , , , , , , , , , , , , , 
 , , , , ,3.841970,0.000831,0.005237,4.815720 , , , , , , , , , , , , , , , , , 
 , , , , ,3.809480,0.000781,0.005238,4.780660 , , , , , , , , , , , , , , , , , 
 , , , , ,3.862470,0.000782,0.005597,4.835530 , , , , , , , , , , , , , , , , , 
 , , , , ,3.848030,0.000753,0.005870,4.819030 , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , 
 , , , , , , , , , , , , 
