1 tasks per node
1 threads per task
3.99778,0.00057302,5.03894
3.89665,0.00113883,4.93842
3.87235,0.000429049,4.9233
3.90146,0.000457296,4.9367
3.88122,0.000463597,4.93242
3.90889,0.000445738,4.95627
3.92996,0.000390528,4.97153
3.91546,0.000379933,4.96217
3.76671,0.000404589,4.81063
3.81753,0.000513928,4.84769
3.98379,0.000395371,5.03486
3.87632,0.000391079,4.92244
3.91501,0.000446964,4.96079
3.88672,0.00042828,4.92635
3.8893,0.000421083,4.9364
3.81219,0.000425559,4.85793
3.83831,0.000405692,4.87793
3.91395,0.000545749,4.95347
3.80437,0.000524243,4.84383
3.93582,0.000510745,4.98481
3.86,0.000383206,4.9071
3.78049,0.00054992,4.83716
3.92643,0.000486536,4.96819
3.81867,0.000380833,4.85961
3.81299,0.000524061,4.8491
3.89525,0.000515336,4.93173
3.88379,0.000482151,4.93112
3.88788,0.000497451,4.93247
3.82477,0.000439372,4.87118
3.89793,0.000461113,4.93431
3.94835,0.000424691,4.98388
3.80527,0.000513351,4.84812
3.9427,0.000469891,4.97583
4.17313,0.00055499,5.21351
3.91144,0.000428207,4.95924
3.94258,0.000513393,4.9812
3.90343,0.000482457,4.93548
3.89537,0.000430871,4.94328
3.83397,0.000591075,4.88074
3.93678,0.000474157,4.98446
3.90511,0.000474945,4.94305
3.81464,0.000489553,4.85751
3.82599,0.000516368,4.8714
3.88899,0.000394059,4.93336
3.85636,0.00052302,4.89565
3.77683,0.000472605,4.81612
3.95017,0.000463843,4.9923
3.85071,0.000469917,4.89076
3.84788,0.000417696,4.88467
3.82575,0.000511976,4.86662
3.88372,0.000456925,4.92943
2 threads per task
4.32649,0.00623862,5.37843
3.82346,0.00481931,4.87224
3.91413,0.00631246,4.9567
3.93406,0.00468258,4.97163
3.88392,0.00624423,4.92871
3.86705,0.00627584,4.91537
3.83865,0.0059003,4.88286
3.87667,0.00582565,4.91998
3.92537,0.0057349,4.97344
3.88092,0.00574061,4.91946
3.90174,0.00614517,4.95416
3.91378,0.00473836,4.95341
3.86234,0.0058581,4.90504
3.82811,0.00518533,4.87009
3.83565,0.00622781,4.87861
4.06269,0.0062594,5.11521
3.89741,0.00599005,4.94302
3.91214,0.00599217,4.95642
3.82155,0.00589277,4.86388
3.86703,0.00620957,4.9182
3.79125,0.00477909,4.83054
3.77778,0.00584183,4.82544
3.87903,0.00461348,4.92031
3.93471,0.00494035,4.98297
3.88656,0.00465509,4.92959
3.81953,0.00568548,4.86074
3.8842,0.00499831,4.92487
3.84963,0.00550798,4.89863
3.88692,0.00555661,4.93226
3.83698,0.00491431,4.88574
3.81886,0.00610738,4.87273
3.81524,0.00410179,4.87099
3.89079,0.00620204,4.93587
3.90542,0.00644998,4.95565
3.91262,0.00647825,4.96846
3.88505,0.00624039,4.93695
3.90199,0.00487854,4.94308
3.93826,0.00660619,4.98722
3.98724,0.00669666,5.0368
3.88615,0.00576028,4.93729
3.82027,0.00474302,4.8629
3.90464,0.00626621,4.95937
3.81876,0.00620895,4.87112
3.88155,0.00506955,4.9327
3.91049,0.00500414,4.95035
3.877,0.00585427,4.91849
3.79316,0.0046753,4.82978
4.01509,0.00579821,5.05815
3.98766,0.00511973,5.0356
3.9071,0.00497489,4.94595
3.85142,0.00585336,4.90863
3 threads per task
3.90244,0.00625057,4.95473
3.8038,0.00602684,4.84727
3.85677,0.00645556,4.90955
3.83507,0.00572952,4.87754
3.97247,0.00514198,5.0234
3.9718,0.00467657,5.01492
3.81908,0.0063005,4.87311
3.93212,0.00589088,4.97814
3.88581,0.00615912,4.93344
3.95021,0.00468274,4.99898
3.88202,0.00514894,4.93588
3.93046,0.00538328,4.97214
3.82405,0.00627453,4.86832
4.06481,0.00653754,5.10809
3.89837,0.0062504,4.94296
3.82245,0.00618904,4.87628
3.84154,0.00648205,4.88657
3.94492,0.00478953,4.98582
3.88778,0.00502546,4.93654
3.88001,0.00443633,4.922
3.82235,0.0058616,4.87024
3.86193,0.00475586,4.90722
3.83387,0.00582859,4.8886
3.85221,0.00618248,4.90356
3.84098,0.00492688,4.88447
3.89505,0.00631019,4.93964
3.82736,0.00504771,4.87554
3.89628,0.00658644,4.94917
3.91051,0.0050448,4.95168
3.80663,0.00620433,4.8564
3.89144,0.00489827,4.93534
3.89175,0.00640655,4.94356
3.85158,0.00640516,4.90401
3.82961,0.0059086,4.87563
3.88337,0.00633168,4.9396
3.83378,0.00634176,4.88821
3.90174,0.0063622,4.95418
3.99193,0.00493799,5.03581
3.82718,0.00633917,4.87201
3.80394,0.00478557,4.84247
3.93725,0.00467014,4.98053
3.90728,0.00530555,4.95535
3.82031,0.00478718,4.86274
3.89504,0.00632364,4.94025
3.91935,0.00535925,4.9585
3.89759,0.00628512,4.95187
3.88771,0.00637689,4.93969
3.81826,0.00636301,4.86542
3.83706,0.00516882,4.8846
3.82398,0.00642725,4.87246
3.89243,0.00487847,4.94494
4 threads per task
3.82309,0.00592201,4.87009
3.7787,0.00588857,4.82257
3.83191,0.00506805,4.89156
3.88256,0.00635608,4.94003
3.98964,0.00602533,5.04014
3.90607,0.00593323,4.95222
3.88147,0.00557736,4.93471
