3 tasks per node
1 threads per task
24.395,0.00834348,0.00176561,26.3278
13.8504,0.00883004,0.00220831,15.7826
14.9955,0.00854626,0.00173583,16.9281
13.5505,0.00854654,0.00169195,15.4838
13.6395,0.00855633,0.00169432,15.5712
13.5876,0.00865034,0.00157198,15.5204
13.671,0.00840996,0.00173838,15.6031
13.6234,0.00855397,0.00175221,15.5552
13.6233,0.0083931,0.00276918,15.5565
13.6902,0.00854318,0.00181997,15.6232
13.5718,0.00861008,0.00171817,15.5044
13.7512,0.00839225,0.00191365,15.6832
13.6252,0.00885694,0.00131893,15.5568
13.5435,0.00838963,0.00190325,15.475
13.7354,0.00884616,0.00140623,15.6676
13.5584,0.00855636,0.00161223,15.4903
13.6417,0.00886133,0.00139807,15.5741
13.5354,0.00854917,0.00162397,15.468
13.7196,0.00855449,0.00170176,15.6513
13.6049,0.00855356,0.00169957,15.5364
13.5842,0.00882105,0.00149781,15.5167
2 threads per task
13.6098,0.00526661,0.000760118,15.538
13.802,0.00527311,0.00162828,15.7301
13.7963,0.00515888,0.000847394,15.7237
13.6892,0.00528779,0.000788657,15.6171
13.6616,0.00527776,0.000639768,15.5908
13.6918,0.00527704,0.000631288,15.6213
13.5827,0.00526903,0.000784058,15.5105
13.7302,0.0051531,0.00129428,15.6589
13.5881,0.00531996,0.000834558,15.5171
13.5823,0.00527017,0.000674013,15.5102
13.5327,0.00515366,0.000889266,15.4604
14.0724,0.00561316,0.000404276,16.0004
13.6334,0.00527182,0.000633098,15.5614
13.6668,0.00535292,0.000454478,15.5943
13.5843,0.0054881,0.000528693,15.5117
13.5149,0.00513499,0.000686117,15.4422
13.7076,0.00532319,0.000778303,15.6362
13.6725,0.00516942,0.000616856,15.6
13.634,0.00545322,0.000347,15.5621
13.723,0.00511674,0.000967965,15.6513
14.2349,0.00528107,0.000622125,16.1628
3 threads per task
13.6982,0.00405119,0.000312876,15.6246
13.5171,0.00407212,0.000394892,15.4438
13.5912,0.00382821,0.000506992,15.5178
13.6325,0.00412732,0.000320069,15.5596
13.6612,0.00382685,0.000568807,15.5881
13.5828,0.0038446,0.000722701,15.509
13.6456,0.00382333,0.000543911,15.5711
13.6525,0.003783,0.000624653,15.5792
13.6554,0.00384994,0.000633754,15.5824
13.8138,0.00381366,0.00122655,15.7408
14.0428,0.00372693,0.00062825,15.9691
13.6405,0.00412156,0.000294704,15.5672
13.7706,0.00382563,0.000468697,15.6963
13.6314,0.00383341,0.00058254,15.5578
13.6032,0.00378314,0.000622366,15.5295
