14 tasks per node
1 threads per task
3.30641,0.00053072,0.00736942,3.61401
1.98595,0.000635481,0.00681345,2.2908
2.17458,0.000573486,0.00699282,2.48227
1.97579,0.0006597,0.00730448,2.2811
2.00786,0.000651319,0.00699436,2.31187
1.97281,0.00080259,0.00665324,2.27751
1.98561,0.000614997,0.00695812,2.29342
1.96105,0.000774667,0.00706395,2.26791
1.98029,0.000782084,0.00668004,2.28386
1.97674,0.000612654,0.00699752,2.28411
1.97621,0.000684381,0.00690101,2.28332
1.98008,0.000623988,0.00726712,2.28766
1.99389,0.000601336,0.00696947,2.30186
1.9824,0.00071433,0.0070678,2.29054
1.98328,0.000534551,0.00708435,2.29047
2.01148,0.000993665,0.0066679,2.31697
1.9839,0.000669762,0.00679018,2.28744
2.01116,0.000547308,0.00726772,2.31866
1.97305,0.0010144,0.0066786,2.28239
1.9855,0.000630567,0.00704228,2.29309
1.98341,0.000570001,0.0071555,2.29128
2 threads per task
2.00228,0.00106027,0.0152018,2.3186
2.01469,0.00191411,0.008375,2.32718
1.99756,0.00398253,0.00709543,2.31803
1.97485,0.00633818,0.00407266,2.28461
1.99151,0.000260238,0.0157865,2.31057
1.97477,0.00366127,0.00600618,2.28061
1.9993,0.00378548,0.0115855,2.31453
1.9692,0.00368405,0.0069217,2.27995
1.98499,0.00360827,0.0137644,2.29854
1.98065,0.000245266,0.0111746,2.29203
1.99227,0.000772109,0.007786,2.29836
1.97963,0.00107325,0.0100961,2.29106
1.96397,0.000340499,0.00994758,2.2741
1.99164,0.000338227,0.0105172,2.30258
1.98677,0.0003193,0.0101146,2.29723
1.98521,0.00364996,0.00686748,2.29592
2.00266,0.00424389,0.00870359,2.31563
1.97221,0.00670739,0.00375384,2.28267
1.97591,0.00374926,0.0046596,2.28183
2.01604,0.0040647,0.00688502,2.32679
1.97961,0.000250239,0.0113622,2.28733
3 threads per task
2.21809,0.00705644,0.0110815,2.53769
1.96917,0.00689848,0.0102163,2.28446
2.01441,0.00721566,0.0320078,2.3535
1.97751,0.00722455,0.0192309,2.30365
1.99046,0.00693543,0.00594229,2.30128
1.97741,0.00539384,0.0142542,2.31705
1.96053,0.00689588,0.0136507,2.28312
1.97784,0.00355276,0.015909,2.29844
1.98344,0.00355957,0.0127385,2.29593
2.01851,0.00720432,0.0113908,2.33678
1.98128,0.00695654,0.0057884,2.2915
1.99062,0.00190804,0.0175735,2.30598
2.01909,0.0109308,0.00467364,2.33465
2.01607,0.00361284,0.0141717,2.33421
2.05454,0.00705057,0.0113265,2.37285
2.01629,0.0035448,0.0130837,2.33399
1.99817,0.00376258,0.0141799,2.31686
1.9757,0.0105542,0.00682953,2.29279
1.9765,0.00539417,0.00922668,2.29117
1.98024,0.00365569,0.0120938,2.29641
2.15678,0.00691853,0.00645313,2.46752
4 threads per task
2.02162,0.00697752,0.0179573,2.34688
