5.76338,8.06678
5.71344,8.01476
5.7049,8.00644
5.84093,8.14321
5.71642,8.01823
5.66324,7.96628
5.67907,7.9786
5.80389,8.10647
5.82233,8.12811
5.64858,7.94627



2.49723,4.68289
2.59892,4.78443
2.50728,4.69196
2.48469,4.66965
2.48758,4.67139
2.48965,4.67779
2.51205,4.69727
2.48449,4.66934
2.52971,4.71525
2.537,4.72179



4.09767,6.37671
4.19093,6.47038
4.16436,6.44431
4.2239,6.50183
4.07617,6.35676
4.11159,6.39091
4.08547,6.36426
4.08489,6.36637
4.07293,6.35428
4.08047,6.36081



8.54384,10.9029
8.45474,10.8137
8.51535,10.8748
8.78505,11.1439
8.48767,10.8475
8.60125,10.9609
8.57031,10.9303
8.89106,11.2487
8.74717,11.1056
8.61488,10.9732



2.58514,4.758
2.60138,4.77471
2.65733,4.83082
2.57428,4.74557
2.59331,4.76625
2.60273,4.77512
2.61358,4.78625
2.94808,5.12119
2.66961,4.84231
2.64641,4.81981



2.08887,4.23565
2.09747,4.24436
2.08762,4.23489
2.09822,4.24616
2.08852,4.23563
2.10312,4.25072
2.10025,4.24747
2.09863,4.24636
2.08977,4.23689
2.09818,4.24657



12.1219,14.4582
12.7387,15.0757
13.179,15.5166
12.7945,15.1285
12.322,14.6562
12.3814,14.7179
12.809,15.1443
12.7166,15.0547
13.1702,15.5062
12.8184,15.1597



4.41629,6.58146
4.40951,6.575
4.37376,6.53932
4.29342,6.45929
4.28407,6.45011
4.39796,6.56308
4.28557,6.45088
4.28009,6.44875
4.27721,6.44378
4.43969,6.60512



14.4934,16.7653
13.5922,15.8619
14.2395,16.5111
14.318,16.5881
13.8907,16.1614
13.5497,15.8195
14.2743,16.5459
13.7242,15.9962
14.0638,16.3349
14.1419,16.4127



10.8557,13.1004
11.3319,13.5772
11.5475,13.7944
10.9085,13.1559
10.9631,13.2085
11.3667,13.6123
10.7877,13.0308
11.0367,13.281
11.1837,13.4295
10.9685,13.2128



5.9493,8.13725
6.70945,8.90046
6.0549,8.24255
6.04301,8.23269
5.93896,8.12833
5.9343,8.12064
6.11327,8.30071
6.09135,8.27953
5.91364,8.10169
6.06411,8.25174



6.78961,8.99037
6.77178,8.97194
6.93229,9.13686
6.7681,8.96762
6.9944,9.19834
6.76724,8.96661
6.76533,8.96404
6.80689,9.00621
6.77207,8.97579
6.77448,8.97358



2.39707,4.53531
2.46435,4.60234
2.39888,4.53757
2.39399,4.53233
2.38618,4.52442
2.41176,4.54942
2.45574,4.59472
2.41115,4.54946
2.40617,4.54447
2.40252,4.54103



2.78139,4.92422
2.75759,4.9013
2.77253,4.91616
2.91803,5.06032
2.76242,4.90728
2.75394,4.89715
2.8177,4.9604
2.76249,4.90699
2.77117,4.9143
2.77217,4.91563



3.16764,5.3152
3.13253,5.28119
3.09869,5.24555
3.09645,5.2449
3.09973,5.24678
3.09891,5.24611
3.10561,5.25295
3.10735,5.25458
3.11569,5.26305
3.14055,5.29062



6.08669,8.26851
6.00847,8.19474
6.01552,8.19777
6.00029,8.18286
5.98793,8.17015
5.9876,8.17042
6.00316,8.18568
5.99269,8.1751
6.14391,8.3272
6.01469,8.19733



8.80372,11.0148
9.10291,11.314
8.8108,11.0202
8.80453,11.015
8.76728,10.979
8.72132,10.9324
8.82922,11.04
8.78179,10.9929
8.82903,11.0397
8.70457,10.9145



31.1797,33.789
29.4471,32.0252
30.4638,33.0353
29.6772,32.2525
30.4752,33.0528
30.0404,32.6164
30.4694,33.0465
30.7883,33.3629
30.9278,33.5065
33.8303,36.4104



21.8307,24.1861
21.8959,24.2519
21.5446,23.8987
22.0383,24.3949
21.9321,24.2877
22.0804,24.4327
22.2527,24.608
22.0882,24.4418
22.1428,24.4972
22.0396,24.3949



4.92889,7.09711
4.91406,7.08205
4.92543,7.09388
4.95031,7.11888
4.91535,7.08382
4.93605,7.10461
4.92499,7.09364
4.95566,7.12391
4.94595,7.11547
4.91721,7.08491



7.02175,9.21318
6.95861,9.15003
6.84579,9.03828
6.8526,9.04493
6.88887,9.08044
6.82403,9.01626
6.82094,9.01294
6.84542,9.03651
6.81577,9.00629
6.82391,9.01506



15.5799,17.8638
15.8941,18.1774
16.3491,18.6327
15.8151,18.0989
15.5576,17.8421
16.1589,18.4472
15.9086,18.1929
16.3549,18.6399
15.8919,18.1806
16.036,18.3228



8.89771,11.0973
8.87855,11.0793
8.91151,11.114
8.90877,11.1117
8.91089,11.1137
8.88577,11.0885
8.87316,11.0775
8.89845,11.1015
8.87511,11.0779
9.03482,11.2376



17.0689,19.3542
16.9387,19.2236
16.1523,18.4369
16.2926,18.5776
16.3987,18.6831
16.5684,18.8534
15.4231,17.7073
15.5636,17.8481
15.8983,18.1806
16.0533,18.3372



13.3999,15.654
13.3758,15.633
13.4584,15.712
13.0748,15.3311
13.3717,15.6266
13.0938,15.3473
13.1434,15.3972
13.2842,15.5391
12.8777,15.1307
13.5948,15.8497



