4.42728,0.965066,0.00507494,0.0293818,0.0652538,5.77502
3.99226,0.962428,0.00489809,0.0296034,0.0651555,5.33907
3.98117,0.983236,0.00111379,0.0291791,0.065086,5.35117
4.07868,0.955388,0.00117053,0.0294089,0.0651701,5.42927
3.98718,0.948945,0.00111616,0.0295964,0.0652262,5.3267
4.02008,0.957781,0.00112349,0.0291359,0.0651088,5.36916
4.10008,0.959113,0.00113362,0.032608,0.0652135,5.45052
3.95994,0.947171,0.00108851,0.029448,0.0651995,5.30197
4.1287,0.949822,0.00113371,0.0298871,0.0651763,5.46678
4.09305,0.949522,0.00108946,0.0335925,0.065137,5.43849



7.28681,0.460751,0.000810584,0.0146013,0.027363,7.84212
1.79387,0.46173,0.000605766,0.012981,0.027428,2.35618
1.82082,0.459643,0.000909221,0.012937,0.0271914,2.3696
1.77963,0.46025,0.000840417,0.0129429,0.0274254,2.3413
1.78458,0.459268,0.000689939,0.0130125,0.0272211,2.34424
1.83979,0.464621,0.000709172,0.0145804,0.0271858,2.39656
1.78067,0.459753,0.000897756,0.0129293,0.027261,2.34216
1.85857,0.458183,0.000738583,0.0148972,0.0272056,2.42012
1.83138,0.475369,0.000660248,0.013349,0.0273531,2.39696
1.80297,0.460065,0.000597552,0.0128162,0.0271482,2.35228



3.38603,0.579779,0.00101942,0.0171061,0.0332262,4.12641
3.09035,0.580605,0.000997467,0.0178289,0.033119,3.83262
3.03123,0.58191,0.000998417,0.0182505,0.0334325,3.77339
2.97319,0.588017,0.00100323,0.0157387,0.0331458,3.71659
2.96356,0.583376,0.00106887,0.0174522,0.0333001,3.70485
3.03916,0.592785,0.000971416,0.0156527,0.0330958,3.7906
3.04949,0.581575,0.000995137,0.0154952,0.0334731,3.78861
2.93923,0.587714,0.00114662,0.0150493,0.0331472,3.68436
2.97012,0.585347,0.00101196,0.0174163,0.0332791,3.71576
3.03081,0.582223,0.000978557,0.0154854,0.0332392,3.7578



23.1959,1.32549,0.00149545,0.0311774,0.0627139,25.0317
6.22093,1.31977,0.00153858,0.0307721,0.0627478,8.05614
6.20805,1.32831,0.00178372,0.0278112,0.0625666,8.03602
6.24616,1.32496,0.00153134,0.0278693,0.0625331,8.07582
6.26789,1.31999,0.00153899,0.0278629,0.062551,8.0999
7.0645,1.32761,0.00149509,0.0280261,0.0626485,8.89913
6.49397,1.32132,0.00153203,0.0322752,0.0625048,8.33222
6.39748,1.33062,0.00149771,0.0278807,0.0627427,8.23334
6.39406,1.37201,0.00153504,0.028304,0.0625987,8.2705
6.26293,1.31993,0.00194357,0.0279827,0.0626519,8.08445



5.38613,0.402725,0.000453166,0.00542371,0.0135733,5.96804
2.16511,0.394984,0.00053507,0.0054228,0.0135302,2.74714
2.09773,0.410892,0.00057715,0.00582152,0.0137588,2.68901
2.10352,0.411753,0.000467332,0.00551863,0.0138075,2.69443
2.09191,0.395176,0.000580748,0.00520179,0.013601,2.67328
2.11598,0.400538,0.000738696,0.00587647,0.0135663,2.68536
2.1404,0.3927,0.000471409,0.00533232,0.013641,2.71808
2.1572,0.397714,0.000483632,0.00525014,0.0138243,2.7404
2.09428,0.397794,0.000505905,0.00530146,0.0136616,2.6772
2.09934,0.395447,0.000481214,0.00627266,0.0136058,2.68083



1.93357,0.309261,0.000463043,0.00349582,0.00786819,2.39646
1.80036,0.308634,0.000390916,0.00386667,0.00799344,2.27665
1.80203,0.321936,0.00050538,0.00358155,0.00809896,2.2861
1.74956,0.309935,0.000512285,0.00426069,0.00797914,2.21193
1.7446,0.31137,0.000523394,0.00360561,0.00794286,2.219
1.79954,0.306018,0.000436112,0.00383992,0.00800892,2.26888
1.85004,0.30992,0.000453772,0.00347866,0.0078432,2.32148
1.76053,0.308893,0.000620221,0.00383376,0.00804119,2.23472
1.76306,0.308709,0.000521814,0.00366025,0.00803789,2.23626
1.76423,0.309052,0.000524271,0.00361874,0.00804539,2.22535



27.8981,3.14648,0.00241227,0.025202,0.0544672,31.2339
9.68047,3.14542,0.00246554,0.0289049,0.0545737,13.0271
9.59906,3.1415,0.00236995,0.0250041,0.0544794,12.93
10.0363,3.13767,0.00240853,0.0292676,0.054516,13.3704
9.96413,3.1444,0.00249953,0.0294671,0.0546381,13.3084
9.65975,3.14316,0.00242552,0.0250654,0.0547347,12.9789
9.96849,3.13777,0.00243308,0.0288,0.0545389,13.2963
10.1436,3.14262,0.00256289,0.0279445,0.0544953,13.4798
9.65947,3.13852,0.00240229,0.0253706,0.0544927,12.987
9.60303,3.14485,0.00276079,0.0252776,0.0545842,12.9386



11.598,0.661152,0.000850608,0.0048129,0.0117986,12.5239
3.62453,0.660881,0.000808651,0.00477782,0.0116796,4.56353
3.68628,0.661391,0.000825264,0.00480805,0.0116879,4.62255
3.57944,0.660342,0.000724809,0.00480316,0.0117186,4.51994
3.63367,0.655104,0.000843514,0.00465259,0.0120087,4.56498
3.63495,0.661572,0.000758394,0.00485489,0.0118124,4.57111
3.70829,0.660887,0.00091644,0.0049262,0.0116868,4.64683
3.61341,0.662541,0.000856398,0.00466604,0.0119467,4.54134
3.71344,0.660547,0.000846727,0.00487831,0.0117151,4.65089
3.69374,0.661674,0.00079118,0.00472146,0.0119222,4.63329



42.8355,2.07965,0.00150945,0.0142734,0.0304851,45.0989
12.158,2.08074,0.00156673,0.0141399,0.0304327,14.4187
12.0933,2.07929,0.00149436,0.0161796,0.0303559,14.359
12.4312,2.10857,0.00154544,0.0141324,0.0303836,14.7068
12.1675,2.09667,0.00158058,0.0153986,0.0303185,14.4479
12.3886,2.07938,0.00152817,0.0146604,0.0304269,14.6504
12.1921,2.079,0.00153962,0.0144752,0.0304573,14.4399
12.0344,2.09561,0.00151445,0.0153491,0.0304669,14.3133
12.0936,2.07791,0.00151184,0.0159378,0.0304655,14.3559
