4.53012,5.85232
3.93825,5.25103
3.93597,5.24115
3.96173,5.2584
3.96586,5.2586
3.95556,5.24713
3.92061,5.22486
3.90934,5.20775
3.94968,5.23963
3.92084,5.21768



1.91642,2.3938
1.76773,2.24738
1.76891,2.24882
1.81987,2.30074
1.80189,2.28067
1.8208,2.29803
1.76179,2.24033
1.75652,2.23762
1.80939,2.28672
1.81614,2.29227



3.66163,4.34698
2.9318,3.62019
2.91962,3.60415
2.92956,3.61336
2.92713,3.61132
2.94473,3.63811
2.92175,3.60575
2.92596,3.61009
2.92887,3.61397
2.90449,3.59334



7.63346,9.41022
6.22473,8.00129
6.19302,7.95932
6.21279,7.98216
6.51057,8.30942
6.22288,7.98815
6.22742,8.00513
6.21044,7.9771
6.23389,8.00801
6.22656,8.00483



2.24101,2.7792
2.07448,2.61306
2.08048,2.6198
2.06428,2.60364
2.1311,2.67137
2.0663,2.60554
2.06613,2.6057
2.1304,2.66893
2.07793,2.61681
2.08717,2.62826



1.87801,2.32002
1.79079,2.23432
1.76111,2.2052
1.74138,2.18465
1.79873,2.23608
1.74273,2.18658
1.74711,2.19168
1.7926,2.23621
1.78803,2.23211
1.79673,2.23964



10.9917,13.7712
9.96409,12.7404
9.57962,12.3549
9.53043,12.3065
9.91161,12.6881
9.49499,12.2705
9.59492,12.3739
9.57281,12.3493
9.49365,12.3505
9.91576,12.6942



4.37957,5.27246
3.67861,4.57195
3.58372,4.47603
3.57521,4.46624
3.67957,4.57207
3.57559,4.45527
3.67056,4.56442
3.58356,4.481
3.56272,4.45654
3.57349,4.4549



13.8944,16.0092
12.3384,14.4536
12.0722,14.1935
12.3651,14.4796
12.1459,14.2618
12.0385,14.154
12.0188,14.1329
12.3868,14.5012
12.5532,14.6709
12.0996,14.2184



12.2035,14.2473
10.7604,12.804
9.6324,11.6775
9.64969,11.6614
9.61444,11.6573
9.62423,11.667
9.69269,11.7375
9.88329,11.9291
9.61968,11.6832
9.63638,11.6818



6.66979,7.84745
5.48119,6.65842
5.49359,6.67066
5.67958,6.8542
5.47772,6.65417
5.46006,6.63571
5.6855,6.86189
5.71802,6.89691
5.45663,6.63452
5.43513,6.61034



7.81191,9.29554
6.66438,8.14773
6.61048,8.09576
6.63399,8.11862
6.80988,8.2928
6.81951,8.30338
6.6269,8.10587
6.6337,8.118
6.63759,8.12191
6.70593,8.18951



2.58004,3.09082
2.30471,2.81624
2.31246,2.81837
2.38043,2.87034
2.37053,2.88282
2.30121,2.81022
2.37636,2.88828
2.37897,2.88437
2.38096,2.88355
2.36421,2.87414



2.96818,3.51316
2.68826,3.23063
2.71177,3.23093
2.71112,3.22966
2.71049,3.25637
2.75821,3.30104
2.61701,3.15843
2.59567,3.13832
2.70355,3.24723
2.67904,3.2233



3.33872,4.02339
2.97328,3.67325
2.92277,3.6082
2.8982,3.5812
2.95921,3.6558
2.879,3.56344
3.42114,4.10534
2.88526,3.56909
2.90564,3.58465
2.87579,3.56177



6.72568,7.85416
5.84509,6.93483
5.61306,6.70093
5.57434,6.66179
5.62348,6.71028
5.64639,6.73423
5.80505,6.89163
5.77276,6.86136
5.61704,6.70452
5.60859,6.69453



11.4106,13.1069
8.61751,10.2726
8.54974,10.2008
8.4916,10.1419
8.27578,9.92511
8.20124,9.85326
8.24939,9.9001
8.2725,9.9217
8.24925,9.89978
8.78373,10.4348



31.7043,35.9949
24.9468,29.2128
24.7723,29.0307
24.6403,28.999
24.8842,29.133
24.4436,28.7006
25.2566,29.5178
24.5959,28.8494
25.2248,29.4746
24.6035,28.8643



23.6084,27.6262
19.6142,23.6133
19.4526,23.4555
19.4917,23.4953
20.5204,24.5209
19.2413,23.2228
19.6926,23.6709
19.658,23.6375
19.4699,23.4536
19.6007,23.5809



5.24123,6.3456
4.76891,5.87219
4.59714,5.70026
4.60116,5.7078
4.61144,5.71488
4.74592,5.85196
4.59738,5.70261
4.60268,5.70605
4.63339,5.73689
4.5953,5.69905



7.52019,8.65893
7.08699,8.16597
7.05652,8.13879
6.99672,8.07992
6.84777,7.92911
7.04545,8.12516
6.76444,7.84448
7.23204,8.31043
6.79503,7.87385
6.77335,7.85147



15.9853,18.5522
14.7193,17.2865
15.06,17.6464
14.4242,16.9903
14.5061,17.0682
14.536,17.1007
14.9024,17.4658
14.9357,17.4989
14.8989,17.4605
14.9054,17.4674



9.96449,11.7071
9.48564,11.2271
8.97451,10.718
9.11768,10.863
8.93135,10.6761
8.69945,10.442
8.75251,10.4958
8.77145,10.5159
8.94295,10.6875
8.67017,10.4143



17.5144,19.9294
16.1811,18.5584
15.7865,18.1665
16.5107,18.8911
15.6876,18.0372
15.686,18.0361
15.6094,17.9991
15.5154,17.9009
15.569,17.9273
15.2678,17.6439



14.7981,17.3633
13.0404,15.57
12.5133,15.0434
13.3151,15.8396
12.9371,15.4531
12.7733,15.2885
12.5897,15.1062
12.7037,15.2215
12.9741,15.4901
12.5965,15.1119



