14 tasks per node
1 threads per task
7.04551,0.00187389,8.13999
6.98023,0.00174892,8.01101
6.91378,0.00190434,7.94473
7.05701,0.00152289,8.09148
6.97095,0.00190493,8.0033
6.94247,0.00164927,8.00413
7.27088,0.00152937,8.30316
7.09814,0.00156945,8.18156
6.98063,0.00168987,8.09783
6.93406,0.00211866,7.96797
6.92588,0.00153079,7.96463
6.99939,0.00165535,8.03016
7.05091,0.00170648,8.13753
7.04413,0.00176573,8.07593
6.93005,0.00199634,7.96087
6.90858,0.00182288,8.00913
7.08751,0.00185953,8.12559
7.06016,0.00185373,8.0994
7.41011,0.00153562,8.44012
7.03135,0.00180754,8.06618
7.01465,0.00181788,8.04596
7.00862,0.00169653,8.04381
7.15749,0.00180278,8.19666
7.28458,0.00179485,8.32247
7.00932,0.00151846,8.04203
7.13681,0.00161895,8.1735
6.93089,0.0016982,8.02934
7.1118,0.00189367,8.14612
7.05911,0.00190511,8.09079
6.97801,0.00193619,8.11485
6.95934,0.00180742,7.99532
7.00895,0.00179451,8.13127
6.95665,0.00190339,7.99004
7.26696,0.00150926,8.2996
7.02468,0.00182227,8.12116
6.92905,0.00161386,7.9604
7.02224,0.0015985,8.1183
7.04721,0.00158936,8.07795
7.14526,0.00179261,8.24484
6.92957,0.00185643,7.9631
7.05648,0.00158491,8.16206
6.99979,0.00186937,8.03081
7.16568,0.00149891,8.19702
7.00344,0.00181828,8.03852
6.96988,0.00187533,8.00253
7.33244,0.00180815,8.41995
6.99987,0.00167643,8.03977
6.89625,0.0016615,7.92617
6.9402,0.0015749,7.98199
7.05326,0.00219779,8.08595
6.91171,0.00183959,8.00593
2 threads per task
7.11581,0.0145751,8.17387
7.28189,0.0144201,8.32717
6.98265,0.014943,8.03503
7.00487,0.0143085,8.05137
7.04865,0.00529792,8.14201
6.90779,0.0052541,7.94555
7.00351,0.0142142,8.11366
6.90784,0.0147658,7.95754
6.8957,0.00466467,7.93028
7.00292,0.00473903,8.04353
7.18341,0.0141621,8.24117
6.93596,0.0055603,7.97608
7.05821,0.0096086,8.10073
7.08012,0.00757637,8.17829
6.99221,0.0053161,8.03098
6.89103,0.0143823,7.94229
6.9124,0.0048789,7.94729
6.94787,0.00702955,7.98625
7.08234,0.00631061,8.13335
6.95845,0.00515534,8.06376
6.93888,0.00780083,8.01288
6.92265,0.00845407,7.96279
6.89977,0.00490948,7.93455
7.04422,0.00443717,8.15467
7.05724,0.00513248,8.09315
7.05706,0.00482089,8.18629
7.07362,0.00477688,8.11611
7.0827,0.0118799,8.18678
7.08219,0.0158238,8.12737
7.11052,0.0139098,8.16155
7.00781,0.0148243,8.05461
6.9863,0.0158526,8.04099
7.01422,0.0159921,8.08826
7.08658,0.00536768,8.12168
7.17988,0.00503189,8.26441
7.0138,0.00495501,8.05471
7.10838,0.00566661,8.15302
6.97435,0.0141255,8.02339
7.10409,0.0074129,8.14427
7.13974,0.00448065,8.23273
7.07485,0.0137686,8.1269
6.94888,0.00516411,7.9842
6.99936,0.0062848,8.03607
6.96121,0.00434272,8.00022
7.27635,0.0104072,8.33938
6.97739,0.0140479,8.08569
6.9995,0.0143085,8.10032
6.9112,0.00564825,7.95173
6.97335,0.00583074,8.01848
7.01105,0.00818312,8.04894
7.15466,0.00568275,8.20086
3 threads per task
7.05906,0.0145183,8.2287
6.99481,0.0168642,8.04259
7.03783,0.0141331,8.13379
6.9867,0.0145304,8.04345
7.39677,0.0151617,8.44331
6.92042,0.0166098,7.98257
6.96116,0.0177522,8.01435
6.94505,0.0138666,7.99303
7.07444,0.0123493,8.1178
6.93678,0.0109619,7.98774
6.94596,0.0149478,7.99429
7.0087,0.0139603,8.05363
7.02644,0.0122896,8.13452
7.02671,0.0144514,8.07167
7.00929,0.0126451,8.11816
7.07371,0.0142443,8.1206
6.91484,0.0166576,8.03071
7.04278,0.0148664,8.0894
6.90393,0.014851,7.95276
7.08314,0.0136003,8.14224
7.09001,0.0154976,8.13604
7.03798,0.0135491,8.13201
7.06952,0.0160247,8.12658
6.92375,0.0148602,7.96879
6.86584,0.014986,7.96207
7.00021,0.0144102,8.05109
6.96278,0.0146529,8.0691
7.05788,0.0140094,8.173
7.05996,0.0143851,8.10764
7.03931,0.0150312,8.08588
7.10852,0.0147714,8.15606
6.98659,0.0156742,8.10435
6.94655,0.0136003,7.99295
7.07643,0.017354,8.28366
7.01773,0.0158102,8.06507
7.05146,0.0139425,8.09766
6.94381,0.0163046,7.9912
7.04784,0.0138796,8.16141
7.02393,0.015621,8.0993
7.09354,0.0169208,8.14045
6.9621,0.0154068,8.01322
7.12242,0.0147935,8.16911
7.09695,0.0142908,8.14323
7.15018,0.0156834,8.19631
6.99877,0.01686,8.05048
6.93941,0.0148163,8.01315
7.0207,0.0151427,8.06501
7.16577,0.017701,8.25973
7.03477,0.0188918,8.0834
6.9989,0.0158331,8.0487
7.02481,0.0164147,8.07276
4 threads per task
6.92955,0.0215123,7.98077
7.10365,0.0231449,8.19446
7.11755,0.0182598,8.16724
7.09821,0.0230669,8.16563
6.98442,0.0203069,8.03994
7.03384,0.0202826,8.08491
7.08009,0.0215374,8.13963
7.04095,0.0170987,8.08942
6.94461,0.0213545,8.0525
7.01697,0.0224302,8.07183
6.96647,0.0198136,8.01866
7.06025,0.0216004,8.1134
7.12605,0.0198022,8.1766
7.0554,0.0215001,8.10693
7.00363,0.0214347,8.05559
7.0069,0.01913,8.0586
