Bash version 4.2.46(1)-release...
3 tasks per node
1 threads per task
2.6741,0.00166145,3.37579
2.35693,0.00169726,3.06095
2.43703,0.00150164,3.13852
2.66665,0.00160987,3.36847
2.41459,0.00164658,3.1378
2.39735,0.001545,3.10175
2.428,0.00162055,3.15224
2.36621,0.00167963,3.07234
2.49113,0.00152029,3.20897
2.38157,0.00166428,3.08826
2.50695,0.00156513,3.21257
2.37327,0.00151056,3.08463
2.45946,0.00151308,3.16515
2.43662,0.0017536,3.14099
2.35913,0.00171181,3.06498
2.36365,0.00153831,3.07317
2.37212,0.00164599,3.07512
2.41968,0.00133134,3.1308
2.36357,0.00165572,3.06588
2.41964,0.00157714,3.12606
2.40498,0.00169666,3.12406
2.40827,0.00155526,3.11206
2.39894,0.00158654,3.10395
2.42616,0.00159345,3.12991
2.51472,0.00160395,3.21968
2.40101,0.00145772,3.10576
2.38717,0.00157885,3.09374
2.37613,0.00156143,3.07705
2.43509,0.0014208,3.14248
2.38019,0.00156345,3.09506
2.40257,0.00159568,3.11087
2.45392,0.00152691,3.16717
2.3712,0.0016626,3.0791
2.43499,0.0016234,3.14031
2.40264,0.00139118,3.10642
2.41664,0.00150864,3.11939
2.39778,0.0014943,3.10588
2.43006,0.00164381,3.13321
2.4257,0.00149265,3.13115
2.49911,0.00165632,3.21853
2.42382,0.00167558,3.12909
2.37187,0.00158236,3.08906
2.40624,0.00160338,3.11285
2.42522,0.00145493,3.13015
2.41055,0.00162065,3.11748
2.44655,0.00148782,3.15711
2.43518,0.00157709,3.14249
2.3562,0.00156852,3.07706
2.44681,0.0014575,3.16171
2.44039,0.00150318,3.14421
2.42459,0.00164583,3.12763
2 threads per task
2.42082,0.000895731,3.12857
2.41463,0.00104837,3.10927
2.3549,0.00113748,3.05791
2.40773,0.00111792,3.11222
2.42024,0.00120501,3.12729
2.44982,0.000980316,3.1611
2.47028,0.00107286,3.17473
2.44228,0.0010952,3.14803
2.50703,0.000980895,3.20872
2.44761,0.00118377,3.15928
2.37794,0.000923105,3.0832
2.43287,0.00105599,3.13636
2.42591,0.00102732,3.12624
2.38035,0.00180728,3.09245
2.45829,0.000879774,3.18116
2.36873,0.00127231,3.07627
2.35802,0.00105374,3.06277
2.43666,0.00102982,3.13831
