0.25,0,0.25,0,0.25,0
0.25,1.29622e-06,0.250001,0,0.25,1.12256e-06
0.249995,1.06624e-05,0.250001,0,0.249995,9.23021e-06
0.25,4.47571e-07,0.25,0,0.25,3.87608e-07
0.25,8.39554e-07,0.25,0,0.25,7.66027e-07
0.25,4.4675e-06,0.250003,0,0.25,3.86897e-06
0.245541,0.00772383,0.25,0,0.245541,0.00668903
0.25,2.13224e-06,0.25,0,0.25,1.92407e-06
0.25,1.41429e-06,0.250001,0,0.25,1.21789e-06
0.25,1.38699e-06,0.25,0,0.25,1.11484e-06
0.25,2.18294e-06,0.250001,0,0.25,1.88243e-06
0.25,5.2684e-07,0.25,0,0.25,4.56257e-07
0.25,6.78198e-06,0.250001,0,0.25,5.31352e-06
0.25,7.60635e-06,0.250001,0,0.25,5.97342e-06
0.25,3.16989e-06,0.250002,0,0.25,2.74521e-06
0.25,7.27757e-05,0.250002,0,0.25,5.25878e-05
0.25,1.47771e-05,0.25,0,0.25,1.05516e-05
0.25,5.21036e-07,0.25,0,0.25,4.25843e-07
0.25,2.40976e-06,0.250001,0,0.25,1.98185e-06
0.25,3.64907e-06,0.25,0,0.25,3.22959e-06
0.25,7.42925e-06,0.250001,0,0.25,6.14891e-06
0.25,9.99248e-06,0.250005,0,0.25,8.55806e-06
0.25,3.0713e-05,0.250018,0,0.25,2.65983e-05
0.25,6.30819e-06,0.250003,0,0.25,5.45011e-06
0.25,5.67668e-06,0.250003,0,0.25,4.79841e-06
