6.05972,1.09537,0.00378227,0.0235753,7.18709
5.23779,1.09506,0.00365567,0.0239763,6.36549
5.2557,1.09447,0.000494003,0.0234778,6.38028
5.23832,1.09446,0.000491381,0.0238554,6.3617
5.26122,1.09477,0.000842094,0.0234296,6.38507
5.23915,1.09504,0.000506878,0.0236144,6.36285
5.24342,1.09498,0.000728607,0.0235503,6.36715
5.27805,1.09479,0.000485897,0.0235274,6.40185
5.22456,1.09475,0.000506163,0.0236771,6.34837
5.23802,1.09426,0.000707626,0.0238867,6.36153



3.1848,1.04638,0.000705004,0.0100896,4.24521
2.31549,1.04554,0.000359535,0.00998354,3.37468
2.34719,1.04618,0.000663519,0.010184,3.40775
2.30882,1.04487,0.000669241,0.0100396,3.36789
2.36447,1.04567,0.000349045,0.010078,3.42384
2.31157,1.04607,0.000357866,0.0102921,3.3715
2.31316,1.04572,0.000342846,0.00996542,3.37255
2.40127,1.04579,0.000678062,0.00992537,3.46117
2.37637,1.04578,0.000633717,0.00989008,3.43604
2.30367,1.04578,0.000355721,0.0099926,3.363



4.42445,1.0637,0.000638247,0.0121861,5.50481
3.91342,1.0797,0.000669479,0.0122044,5.00912
3.91937,1.07925,0.000660419,0.0118732,5.01477
3.91437,1.07849,0.000638962,0.0117443,5.00903
4.51828,1.06421,0.0006423,0.0118263,5.59865
3.91934,1.07819,0.0007236,0.0119941,5.01375
3.91359,1.07748,0.000673771,0.0120418,5.00744
3.99813,1.06951,0.000783443,0.0119503,5.08401
3.907,1.07629,0.000735283,0.0118842,4.99943
3.91935,1.08082,0.000787735,0.0119896,5.01652



10.6577,1.12364,0.00375128,0.0224037,11.8123
7.97256,1.12353,0.00128746,0.0219152,9.12382
8.1707,1.12229,0.00125337,0.0220861,9.32106
7.86181,1.12272,0.00121284,0.0218623,9.01231
7.87036,1.12373,0.00129604,0.0219128,9.02188
7.81347,1.12218,0.00129676,0.022085,8.96373
8.05562,1.12284,0.00126362,0.0220664,9.20639
8.20822,1.12299,0.00128126,0.0219707,9.35905
7.89305,1.12276,0.00124264,0.0219936,9.04373
7.84116,1.12249,0.0012722,0.0222404,8.99197



2.80597,1.04268,0.000522614,0.005445,3.85721
2.50213,1.04294,0.00132179,0.00539851,3.55476
2.5076,1.0427,0.000720263,0.0054512,3.55923
2.5553,1.04297,0.000516415,0.00551581,3.60721
2.59809,1.04323,0.000536919,0.00549865,3.65017
2.50048,1.04238,0.000523329,0.0054307,3.55148
2.58032,1.04252,0.000538588,0.00546169,3.63145
2.50368,1.04242,0.000705242,0.00538588,3.55497
2.513,1.04182,0.000541925,0.00548673,3.56347
2.59946,1.0434,0.000524759,0.00553179,3.65155



2.66504,1.03361,0.000308275,0.00396276,3.70607
2.06756,1.03376,0.000292301,0.00399828,3.10889
2.10633,1.03393,0.000282764,0.00402355,3.14781
2.07367,1.03351,0.000280142,0.0039959,3.11494
2.12014,1.03355,0.000280142,0.00396585,3.16118
2.05872,1.03363,0.000281572,0.00405717,3.09989
2.06839,1.03383,0.000278711,0.00395679,3.10948
2.0622,1.03364,0.00030303,0.0039494,3.10294
2.06013,1.03332,0.000664711,0.0039978,3.10149
2.12163,1.03351,0.00027442,0.00401735,3.1628



12.7249,1.2014,0.00125766,0.0224895,13.9545
11.2957,1.19991,0.00106812,0.0223949,12.5234
11.1889,1.20118,0.00110936,0.0225279,12.4182
11.8897,1.19858,0.00212765,0.0227656,13.1174
11.1716,1.19919,0.00111341,0.0228934,12.399
11.3355,1.20106,0.00113344,0.0234058,12.5653
11.196,1.20068,0.00120378,0.022917,12.4251
11.2038,1.20192,0.00107408,0.0228307,12.4339
11.226,1.2001,0.00110459,0.0226755,12.454
11.1653,1.20016,0.00111318,0.0228717,12.3936



4.99817,1.06058,0.000747204,0.00474882,6.0667
4.31155,1.06073,0.000494003,0.00481153,5.38088
4.20983,1.06046,0.000508785,0.004776,5.27825
4.17013,1.06178,0.000599623,0.00476742,5.2399
4.30355,1.06024,0.000498056,0.00479245,5.37164
4.24007,1.06106,0.000732183,0.00480342,5.30932
4.17086,1.06174,0.000524044,0.00480747,5.24053
4.21253,1.06087,0.00069356,0.00476408,5.28145
4.1912,1.06091,0.000517368,0.00478053,5.26009
4.21254,1.06106,0.000522614,0.00483823,5.28163



14.0036,1.15395,0.00110817,0.0111201,15.1732
12.9276,1.15504,0.00110102,0.0112646,14.0984
12.9574,1.15456,0.00107574,0.0114641,14.128
13.3841,1.15464,0.00112605,0.0110724,14.5544
12.8902,1.15411,0.00111103,0.0113115,14.0619
12.9183,1.15575,0.00103831,0.0110769,14.0895
12.9563,1.15411,0.00104666,0.0114164,14.1262
12.8739,1.15426,0.00173068,0.0113368,14.045
12.8791,1.15528,0.00109649,0.0108721,14.0506
13.3469,1.15418,0.00110292,0.0111525,14.5169



13.2836,1.13359,0.000947475,0.00796509,14.4295
10.395,1.13307,0.00089407,0.00806212,11.54
10.4086,1.13308,0.000916719,0.00803614,11.5539
10.4092,1.13396,0.000910521,0.00781083,11.5572
10.8297,1.13262,0.000925303,0.00796676,11.9744
10.4839,1.1338,0.000901937,0.00799656,11.6298
10.3847,1.13272,0.000937462,0.00800443,11.5296
10.3966,1.13378,0.000893593,0.0079565,11.5423
10.4396,1.13351,0.000898361,0.00805449,11.5852
10.4208,1.13281,0.000884533,0.0079565,11.5656



6.70776,1.08769,0.000944138,0.00486183,7.80413
5.86058,1.08814,0.000783443,0.00487542,6.95689
5.87382,1.08927,0.000575304,0.00489306,6.97124
5.89041,1.08853,0.00054121,0.00488114,6.9871
5.88966,1.0892,0.000573874,0.00487995,6.98688
5.87885,1.08831,0.000545979,0.00490093,6.97523
5.97854,1.08795,0.000567913,0.00486445,7.07449
6.0598,1.08837,0.000550032,0.00490379,7.15618
5.86723,1.09006,0.00058341,0.00489736,6.96527
5.89614,1.09053,0.00054884,0.00490046,6.99477



7.80751,1.0958,0.00273561,0.0051353,8.9139
6.78171,1.09614,0.000523567,0.00508022,7.88613
6.73069,1.09606,0.000525236,0.00510979,7.83519
6.76305,1.09575,0.000795364,0.0051136,7.86729
6.96366,1.0967,0.000758171,0.00513768,8.06894
6.75697,1.09616,0.000546217,0.00513291,7.86147
6.76933,1.09654,0.000527143,0.00516605,7.87413
6.74136,1.0963,0.000534773,0.00514293,7.84598
6.79269,1.09639,0.000659704,0.00514078,7.89752
6.74692,1.09629,0.000516176,0.00518918,7.8515



2.76316,1.0357,0.000291348,0.00264931,3.80432
2.39666,1.03551,0.000632286,0.00265408,3.43799
2.37391,1.03532,0.000615358,0.00265265,3.41543
2.3717,1.03535,0.00028801,0.00267148,3.41226
2.44139,1.03566,0.000681162,0.0026381,3.48269
2.38806,1.0354,0.000290155,0.00262308,3.4287
2.44552,1.03526,0.000283957,0.00264859,3.48621
2.45491,1.03553,0.000290632,0.00263715,3.49544
2.37877,1.03529,0.000329018,0.00266457,3.41957
2.38984,1.03534,0.000678062,0.00262356,3.43085



3.14971,1.04617,0.00105953,0.0024879,4.20237
2.81733,1.04077,0.000662565,0.00247884,3.86612
2.83112,1.04099,0.000364542,0.0025332,3.87733
2.80311,1.04108,0.000384569,0.00249481,3.84979
2.82109,1.04089,0.0006845,0.00251913,3.86831
2.84251,1.04104,0.000378847,0.00248575,3.88909
2.86644,1.04092,0.00067997,0.00250411,3.91338
2.86594,1.04132,0.000673294,0.00248814,3.91289
2.84229,1.04135,0.000399828,0.00251961,3.88925
2.82513,1.04093,0.00065279,0.00251484,3.87172



4.23444,1.04546,0.000632048,0.00276637,5.28635
3.30346,1.04637,0.0013957,0.00265574,4.35698
3.29335,1.05127,0.000363588,0.00273752,4.3556
3.25508,1.0469,0.000372887,0.00276446,4.3081
3.27312,1.04823,0.000704765,0.00271797,4.3279
3.32128,1.04517,0.000364304,0.00269556,4.37248
3.23354,1.05158,0.000405312,0.00280571,4.2913
3.2575,1.04799,0.000354767,0.00272846,4.31161
3.25031,1.04724,0.000701666,0.00274587,4.30415
3.29271,1.05206,0.000373363,0.00273681,4.35109



7.30325,1.07931,0.000623465,0.00432134,8.39074
6.84697,1.08011,0.00357485,0.00407839,7.93811
6.49914,1.08078,0.000773668,0.00429296,7.58829
6.42332,1.08038,0.000659466,0.00431013,7.51202
6.36955,1.08022,0.000678778,0.00431013,7.45793
6.37006,1.08079,0.000788927,0.0042665,7.45864
6.42805,1.08008,0.000658989,0.00424075,7.51642
6.55208,1.07985,0.000639439,0.00426507,7.64025
6.3968,1.08038,0.000638485,0.00431204,7.48563
6.40797,1.08098,0.000841141,0.00426269,7.49741



10.2541,1.10995,0.000777483,0.00351048,11.3714
9.36776,1.10943,0.000831127,0.00347996,10.4846
9.25435,1.10952,0.00122166,0.00344515,10.3716
9.24546,1.11005,0.00121856,0.00345111,10.3633
9.37432,1.10885,0.000843525,0.00345945,10.4899
9.33161,1.11061,0.00120521,0.00342941,10.4499
9.31528,1.11005,0.000740528,0.00350165,10.4329
9.28952,1.11029,0.00137234,0.00341487,10.4077
9.28728,1.10905,0.00109696,0.00348186,10.404
9.54191,1.10848,0.000793934,0.00350094,10.6573



34.0511,1.38277,0.0039556,0.0295887,35.4863
30.6844,1.30426,0.00378847,0.0388849,32.0435
30.3402,1.30345,0.00414133,0.0291271,31.6822
30.987,1.30349,0.00377512,0.0467398,32.346
30.253,1.30528,0.00373435,0.032634,31.5998
30.5919,1.30441,0.00401783,0.0228932,31.9283
30.2634,1.3047,0.0038619,0.0229669,31.6004
30.5931,1.30334,0.00338411,0.0221426,31.9277
30.2718,1.30341,0.00324464,0.022202,31.6056
30.3125,1.30442,0.00583124,0.0226588,31.6508



24.0187,1.28073,0.00341916,0.00759172,25.3135
22.1979,1.23601,0.00169921,0.00770974,23.4464
