15 tasks per node
1 threads per task
9.30541,0.00185951,0.00358732,10.2869
5.69502,0.00183036,0.00378646,6.68364
5.65816,0.00151212,0.00405087,6.64378
5.70422,0.00178204,0.00388621,6.68448
5.66758,0.00190449,0.00616217,6.65637
5.71812,0.0019257,0.00359941,6.70106
5.63773,0.00212596,0.00412373,6.6282
5.66841,0.0015204,0.00365191,6.65022
5.70866,0.00150036,0.00371392,6.6901
5.7428,0.00160436,0.00398696,6.73485
5.64266,0.00178609,0.00343417,6.62403
5.63749,0.00164179,0.00393526,6.61787
5.70792,0.00163866,0.00419835,6.68844
5.66789,0.00196161,0.0035606,6.649
5.67934,0.00149531,0.00417736,6.66788
5.62962,0.00157729,0.00386007,6.62434
5.68934,0.00150294,0.00436132,6.67573
5.63287,0.00163056,0.00404248,6.62027
5.63116,0.00160548,0.00388433,6.62015
5.62273,0.00149667,0.00382618,6.60704
5.65094,0.00156239,0.00353396,6.64221
2 threads per task
5.66361,0.00504824,0.0145082,6.66589
5.63226,0.00482072,0.0159033,6.63528
5.66774,0.00472972,0.0143408,6.67296
5.62349,0.00485781,0.0144694,6.62035
5.61288,0.0047515,0.00818949,6.60438
5.72866,0.00487177,0.0149215,6.72786
5.63491,0.00475601,0.00518911,6.62094
5.67503,0.00485226,0.00921624,6.66465
5.64255,0.00487329,0.0142263,6.64339
5.70555,0.00512346,0.0123049,6.70654
5.63232,0.00474282,0.115502,6.73543
5.84221,0.00480301,0.0143736,6.83728
5.65518,0.00474609,0.0138395,6.65488
5.63578,0.00504708,0.014308,6.63099
5.66915,0.00487293,0.0147291,6.6648
5.63734,0.00478133,0.00544172,6.62834
5.65522,0.00476181,0.0156477,6.65325
5.73944,0.00472445,0.00808895,6.73602
5.81296,0.00482905,0.0141672,6.81227
5.63838,0.00503827,0.013672,6.63567
5.66185,0.0050347,0.00580123,6.65003
3 threads per task
5.64523,0.00825297,0.0278866,6.65762
5.65983,0.00593432,0.0146272,6.65735
5.65866,0.00810019,0.0225514,6.66717
5.66685,0.00810376,0.0236244,6.68413
5.65275,0.0115271,0.0352885,6.67944
5.73831,0.00934489,0.0226189,6.75172
5.72922,0.00797898,0.0158283,6.74105
5.68359,0.00933861,0.0154684,6.68848
5.64787,0.00601766,0.0178073,6.64952
5.83302,0.0195841,0.00145111,6.82934
5.61366,0.0079681,0.0136203,6.61158
5.63845,0.00574263,0.0320977,6.65789
5.62062,0.00803496,0.0132474,6.62568
5.62685,0.00808787,0.0818513,6.6952
5.62856,0.007643,0.0165151,6.64441
5.62029,0.0157101,0.00981139,6.6234
5.64713,0.0217266,0.00043893,6.66186
5.6505,0.00597564,0.0169464,6.66002
5.6058,0.00227175,0.0195861,6.60559
